sepal_length,sepal_width,petal_length,petal_width,plant_id,leaf_area,plant_age,flower_count
7.344685441814363,4.328330735303462,2.128686355659738,1.8122393677011133,1159,23.67044919054024,10,8.222993285395205
7.670488609932363,4.280433630384505,2.5403448190772906,0.8497709924355149,9917,22.302557517541572,4,1.4085146465804428
4.79779097577557,3.186757815629244,2.351223542704247,1.7869197074323893,9153,13.781839947914705,3,8.161684210877866
6.247389941010624,3.9991740453988314,5.408870681095869,0.7525082742795348,5656,25.257521595340222,2,3.7923534880392253
7.442610706109553,3.572549973614514,5.830894722579979,0.6027282143011689,8425,19.26360775367357,8,3.0693068604450673
5.542491315212101,2.1136400690302253,5.295527052762918,0.8750620771199464,4671,17.132994388230145,10,6.967490592272952
5.818867365922779,3.941583281196654,1.5511646053288133,0.6898704415187239,7161,23.04157084552571,1,6.902863017516211
6.650355241727084,3.7607472496107226,6.349488849029877,0.5199444828554988,9413,10.544952774653211,4,6.672837157966569
7.781496698223055,3.3457921348512176,1.1109068342251702,2.30284657496959,6606,22.81999347731471,7,4.01556456903927
7.265144506655634,2.5930077230557798,4.176882627140731,0.49245665725320575,5941,21.214575775666162,4,1.2701529888436198
5.60539022134617,3.80003763306886,1.012559883762151,0.43361472301185133,1415,9.109786101616919,2,1.0692654012236744
4.8953810025006534,3.497305180691183,2.054269766248763,1.0779765747487544,2111,18.668028445681557,6,9.93788100942038
4.647549117356538,3.119436634145677,4.445526248938404,1.177285062894225,5545,13.195991290267557,6,9.08627595496364
7.570928730349988,3.845924240164459,4.377182447328233,1.7998167384415866,3817,7.096274250652641,9,6.355258288094774
6.7945236879400905,3.1224144304171206,4.961121299443766,1.476661765575409,1987,14.06920765992254,4,3.9402995000127703
7.7563835574314,3.362387366034091,3.761088674562052,1.3975631523877383,9964,26.43955584615469,1,7.41329432069324
6.630857883859425,2.598892013542354,1.0762298689689487,1.7864705765619875,9737,28.56949929962866,4,9.173867385834455
6.608360316790641,2.977606035396457,5.703057730733417,2.3849137453362346,8216,24.16265647741966,5,8.465357306413352
7.177533161640167,2.064962356351316,6.616427220473998,2.097796582430601,4384,17.550756376003847,8,3.813758567906916
6.480520385410637,2.3171440418809652,5.413486175658181,1.6767837377265096,5602,19.678692811867222,5,2.1645453455857933
6.257220661174506,3.5930818287655715,6.672815879876726,1.559240864031017,3245,21.50479655363597,7,7.164454462239519
4.809515415970236,2.1666320294141768,3.4240614399313927,0.8513187147676944,3883,24.407194951782003,9,8.726968182483688
7.281416544225067,4.082571660727263,4.082667504926212,2.3182410035282373,4470,8.505181818036363,9,3.898347538197413
4.946527065522969,3.233063744194806,3.144814069196582,0.43910372629761696,6612,29.01242121704854,8,6.055872003780678
4.999669437203556,3.7333241289481522,1.2951632810989395,0.6222892668098211,2552,15.917090193834156,7,9.56304801395163
5.538177696149797,3.398255064152181,6.369130480475724,0.6639563176780938,91,10.045139516005293,8,1.791449176846072
7.018849994149059,2.395027751289308,1.5554638148983941,2.213435141928494,9686,29.269798124441877,1,1.5443112931679934
4.812794657889754,3.11360648740083,2.7802277700509874,1.1172141499817372,2634,20.184704231796786,6,1.0500165009871125
7.1098365765064955,2.4328222036361695,1.9819911209633574,0.854315160214901,3088,25.357148145558313,5,4.837946656625718
7.343385463114828,2.4068444527685644,1.601783133437857,0.6848207516595721,6046,18.1868802185636,5,6.236770210787654
5.562591515481472,3.9616100082173946,5.5838408061768865,0.5663718204945326,7573,12.489528931910172,5,9.508866140851751
7.403034952655435,2.317468763515353,3.511540113389492,1.220724980160594,8197,29.18998187640682,1,3.190087055088952
6.047162088379264,2.849910434521735,4.415619882801548,1.8573387525975704,9637,9.386060556862503,7,1.9121930233668536
6.516296696756035,4.174865090474487,2.500534968590364,1.914576000533998,1191,16.48125646286644,10,3.1780534165445715
4.994426907133311,3.8476355610415345,4.380981078953482,1.7849105255678297,1441,28.10430484940298,6,6.948086237069219
6.773713937774301,2.657019137404859,2.720162767241709,2.478900742530823,8673,13.730598620604724,9,5.4026430358644575
4.592385606467723,4.277161745540798,4.202066064323299,2.0451357401907444,4881,5.254098855657503,5,9.47582077467814
5.298572146892548,2.6892905067652464,6.248891305481084,1.1493883680552244,7246,29.298016121611,10,8.35981799964793
6.498542669974268,3.35991737395525,4.991816654754803,2.1006836406886578,1737,14.09021005500108,10,1.4236589225474745
5.427994404733181,3.3857457676902416,3.204870262462646,2.0418500838801266,836,29.872224283171818,8,7.584793430287391
4.7268991739489135,2.4306310791522265,1.8641601258888842,1.0704617140814663,4977,11.099124235333875,4,5.672142600873485
6.774704775959254,3.2601665867492557,5.930400485824794,1.6989518012851477,3889,8.061596472980455,1,6.077415986452252
5.080464698188007,2.3874943766742946,5.965879903896712,0.47114479001611476,7670,11.201867619529366,6,8.257737531326711
6.4430336888879545,2.5907941803336145,1.8060588407330216,0.666231444478035,7055,5.563362578395754,9,6.61606178781949
6.167698345333338,3.3346284333616496,2.0891577017260716,0.9558088211342692,5739,12.714007759932429,2,9.248591419775039
7.210881460271776,2.0784766457974913,4.059730226523243,0.819110026396811,1673,9.713946249103174,10,9.460811541648582
5.716673898231238,2.3310756031423807,2.5386613775976006,1.4052373077720404,8935,10.703287554206327,7,4.422813720069826
4.856294058170169,3.0085642639547587,2.4371471676276997,0.7584247590973973,971,26.141614427324384,10,5.651853938121349
4.834316474199295,2.6554861426353455,6.460467465990224,1.9791860515251756,4011,10.782343907048926,8,2.245826228056103
7.881305806990714,2.716366712190211,1.0962797244545073,0.5701394462957978,7176,10.113524087937549,3,5.175401728367433
5.54255698826164,4.313448101840914,2.5452881583245475,0.5169837890192867,6329,21.90525849116966,8,3.6152283695992082
6.8977810169570155,3.995501775480807,1.7704838062170893,2.3148817993700503,7554,14.10151896532625,8,3.5785546011757106
6.594293148070574,2.8018857408314943,3.823808519006707,1.575560360774398,5072,14.641130169620737,7,4.750764176715165
7.3039422342553735,3.646003066562116,2.553121827240102,0.1607219811528921,1400,9.447394842281938,10,8.965563986916095
7.287428543902934,4.088847426325083,2.226005955133587,0.1783054990693927,4176,26.092907595448196,3,1.5032834759913385
6.313644814491273,3.5468514798209076,2.1031946916133166,0.5686354160308837,3443,26.82427369407378,9,9.617702770978212
6.479990977700799,3.238407788053155,2.87515696529299,1.5865686086937785,8034,16.43201373051852,3,6.856799055356532
5.147691156622022,2.4854584058746694,2.868878085282631,0.6736921597272157,5614,14.93311678757891,6,1.3265915510710329
4.635382474772632,3.5123275320976974,3.4393818839685992,2.2154638200998304,6215,17.971327977720648,9,2.953162398887798
7.208583004958928,3.127423182502389,5.721846221177839,1.8659768603742124,6447,8.229137236485258,3,9.850015907315537
7.665878940373659,3.6092898808419704,5.908200965798461,1.3090187875553967,6736,12.89887338760309,5,8.477718321140856
5.369412308651954,2.392022039927542,4.046106341434642,0.46123969554901123,6632,12.709316251566634,2,7.3197035698685795
5.533379337377847,2.3530570223927496,1.7252870773430913,0.3612342974171042,3209,22.604061838937923,2,3.679717213381082
5.353901404887438,2.7788500329479575,4.641222795005888,2.3799777682870626,9298,21.24597919289954,2,6.967400771798566
6.504578560590744,2.8415567861869935,2.2948394961887972,1.525491899251938,8068,24.35445102280937,4,7.1703317982610315
4.8417419460602105,2.568375928141177,1.6023449001368135,1.0205255748704076,4638,16.893228185363114,9,1.3393033903557807
7.5948452346026905,3.9374413866549736,6.809310053661466,1.3798734514042736,3533,9.280705191195011,2,7.882800304796547
6.982933801412583,3.2445805422961715,5.468538095057011,0.7098318768665194,7877,8.94910178729333,5,1.8391682694200426
7.397678277827799,4.3708374125882985,1.1006445199949666,2.217047072201967,5153,19.748765906551853,6,7.950459372950718
5.271765681449324,2.009410759434104,3.426893942290917,1.2388825824484229,4291,19.66310394462198,2,8.085557033773512
6.913791529089213,3.4132333245128397,6.479882509610616,0.6148794811218976,7162,7.527473401278257,8,6.349516183603555
5.1753419185988605,2.664283441193402,3.0762455232674255,2.301670225709677,3784,17.646125443279743,6,5.713779650395736
6.443880555313081,4.292466921359301,1.3271008108509705,2.4424531290307643,7060,12.609325629891828,2,4.77146858186461
6.602687672711909,2.3951459243893622,4.917542659607716,0.45981031674891715,7231,14.47415069094859,2,4.33863115683198
7.803405918553472,3.8638156533241275,5.482287999335677,0.12265476323664189,320,23.80183112807572,10,6.282210970064625
6.7789761728607125,2.2616487668827174,6.4471144733252,0.9508168770000338,7687,25.560314023168758,9,1.9044182570651174
6.309481838345528,2.629336966760457,3.6024417909793556,0.8758396953344345,3847,23.510100292041898,5,4.8816834420431405
6.723223377298564,3.2842923929914836,4.450766965560615,2.241383264772594,396,6.418350212043151,1,6.069913709536195
6.070995028410107,3.679355590231717,3.788602770981379,0.8052193867042661,8125,29.151142680784687,7,4.368069683201611
6.826003022491932,2.042145754210651,3.503220816515386,2.386950143240392,460,22.7840898220893,6,6.896143757039681
6.934828230179846,2.1378579035401346,2.803938392549753,1.7729562362655997,7418,14.767254983307794,2,6.561642141081393
4.906292231287807,2.8927971333265305,1.7956773016368972,0.8471518997102976,3810,20.80056298407726,7,4.306956047425047
7.238560229539871,2.7553079664707187,1.6876942563103512,1.7214007502421738,8542,17.632663402473554,4,4.162541477940977
5.925787341035902,3.9738986896350985,2.222366326628253,2.1795667853206395,2139,18.473736529704183,5,6.884857576806098
7.427611640747637,3.02060492541641,6.82326109383721,0.1130024641752243,1755,11.403041584417224,3,8.660447458503768
6.263430673256517,2.187503693625331,2.396224754117429,1.6123301349580288,7958,22.521532106911764,1,2.231453732587397
4.4987957701087,3.525159239023924,1.7755586759420112,0.8084472011774778,7172,21.673233138862997,3,9.710291804745793
6.976339893974364,2.9028201455250384,1.9734653939493,1.8977524027228356,3630,28.023365653352812,8,3.7698025978170335
4.5788252570666375,2.276403334364295,1.3714908092049882,0.5544705847278237,510,13.938059961656108,3,8.50184675049968
6.791790859773755,2.6806993739679457,6.234709630557337,1.362111939303577,6342,23.200738623272628,5,8.124847745522857
6.847275654040278,2.092751882970333,3.883017828478478,0.48535439576953654,7414,16.849307018565014,1,4.12147033889778
5.749543254915625,3.912593733146787,3.6456591090420263,0.42257186621427534,7181,19.325848320731893,5,2.0833235366735607
4.5042054386809465,3.194967545568943,6.83535064579919,2.2931734580546617,3572,29.069203215185553,4,8.715290837688372
5.410389335267245,2.753120850212872,3.205798461101949,1.2966998167335988,2155,9.802739416481927,3,9.984620722709224
4.609860873781145,4.2410481626167895,5.77500961793121,0.39287698492407797,4924,18.522561482386664,6,9.069206110667437
5.320275447331369,3.5172530775889754,6.447122898232192,0.19648892264813184,5291,28.71720465598628,6,3.5395738563966006
7.321971521899105,3.1622772766277194,1.749355628574267,1.0244814850389958,331,20.375866985414177,3,4.322183853248134
6.585281374212355,4.21119115240872,5.214387044147588,0.9988879539072513,5615,20.09297007578425,8,6.201263532275334
5.757662195991725,2.047155831195414,5.698492170195095,2.245488453283906,9716,7.393204579129815,1,1.9548470471054316
6.789906767196953,2.4667018109932544,2.514716488285922,0.5738927468657493,7023,21.165041731437668,1,6.872009780956432
6.834770641569048,2.237485534325242,6.181881552794948,1.7497613532468677,3967,21.373908543027937,10,1.1880860556848347
6.140759900119155,3.1105083487927914,4.94187586940825,2.2912461226806045,7590,28.30178200500086,1,7.954636238748208
5.035743952356279,2.462802621722221,2.7709619383793322,1.8497737977653743,9045,7.057289116783068,2,3.185057081282139
5.968433249834925,2.352320982888341,5.143348133610561,2.4977544920518993,6418,25.698011422064155,4,4.838917031651363
7.725812455732376,4.119751804508269,4.668170311278663,1.7859118953347206,8572,15.177471418865025,8,7.813142712228
5.022172255534679,3.0521794619038705,6.785543000907637,0.5438308482989669,18,26.083056618226692,5,9.895207455847412
6.639814636390657,2.4074924951419234,1.57926222786773,1.3100097190588713,6397,23.001647054916248,6,7.233912471216172
4.445061416458338,2.8712666783481837,4.271793379075826,2.3525311939418314,264,12.989997148979455,8,5.197814721614122
5.624016942549497,3.6645583325996998,1.8155927514890209,1.3165176136419177,3488,16.80666810250841,2,2.018619101960212
7.432735122647136,3.7378312202170494,1.7916062143165619,2.4601178390905263,9071,21.740183654474095,6,4.7552097893785685
4.321268001385033,2.323497840203345,3.6166196552570913,1.9124298974871636,6886,25.28446805779822,1,9.619943113299087
5.652937178965658,2.8111690657213333,6.677856049919502,2.487775081396103,57,27.672855289420113,6,1.0097984846215695
6.87175091439858,2.3822045139968395,3.754976355773397,0.8518306272104382,8501,15.341333819087595,2,8.293116100830957
5.236196771077812,3.1535694219172004,1.827119323774241,1.6917445285245776,1035,17.834439059952274,9,3.567940710345283
6.924279389623553,4.033118425309658,3.1173444628249856,0.510931639187038,1699,12.7468604024034,2,5.5183399729430676
6.21279734717682,3.532790093496442,5.703575784899295,1.9698312217369676,7360,19.188311499310657,2,2.705555447144434
4.646480169892311,2.7608607783913612,4.864279797300696,1.887220854870975,5891,20.98767385003157,4,9.844433346064761
4.989546178560704,4.333361216634512,1.6777833471074701,1.3904093343764543,6627,26.568645420484245,5,6.838574379682541
6.986076971516013,2.2333646660670636,6.193175372085534,1.9588126389309763,521,29.84822293627076,6,9.769742705626413
6.360929121822119,3.6723926309496164,2.1331302269129084,1.6016100021079183,756,29.38447416643612,9,3.302671290701255
4.543284517433494,3.239189801737666,1.0948427331401036,0.526968065649271,6567,29.416268104687333,8,8.640198385575786
7.8341983703896405,2.00824520830065,6.8616247656987985,1.660570021159947,2378,26.363694383762777,4,7.4453867776319385
6.367652410641313,3.248641711287201,3.3345589397940785,1.5565613634884359,8702,21.52832741383463,10,5.860691578593105
6.810247513838112,3.4297133626416327,6.372249431046658,0.5679822104051709,4962,12.832842273637652,8,4.101849891943857
7.291389124747366,2.6988947931677103,4.427443541237153,2.436206895671785,6441,18.899156864499673,2,4.622907707002014
4.95264497809112,3.7773258248344064,2.3241585200652484,1.6474739266559482,8301,13.14539369312115,6,4.081406863871962
5.188325951807201,3.2161756023764614,4.968496509455145,0.7439363583922386,9158,22.175971798133105,4,6.617117513669655
5.305469666980207,4.118978304043413,3.5091233437182385,0.8691115148365497,9596,18.441983138909563,2,2.103164827916771
5.199650809913874,3.2514292489737273,1.6068243310088293,1.2321482663974166,6952,15.864422132726759,9,2.2240685508586466
7.808045576047153,4.360427927039564,5.10883284881711,2.246984856016934,2140,20.313923376379535,6,5.919834819622338
5.956440623104572,2.1534207032993438,6.041130131878891,2.1247471190989016,49,26.92228558124043,4,7.761418857378885
6.230150498542935,2.742981283180416,5.75294658606872,1.8943010233342648,8796,18.900624710367993,1,9.406903033843264
5.87962290123105,4.158820095472038,5.767039007530548,2.3167796220630406,668,10.889549909625202,5,8.764887880999595
7.459232490323484,3.7476579394191507,2.2287666445365177,1.0370464574545621,5028,12.717061915900558,4,9.408987502101809
7.294309025257826,3.3299299597740175,5.410441821161657,0.938908321596682,2261,14.454713948071003,9,2.0519104204140604
7.84024008056149,4.01936367917806,1.7615069380030035,0.6769988808780908,206,22.98052912345156,8,9.600642695790157
4.766284253355115,4.210682457499207,1.382904232502915,1.0210108418017625,9206,16.402313580038026,7,6.0559732634574175
5.405111132655293,3.1647388515993953,5.394024328677915,2.0956445947289466,4353,15.147338540991768,7,3.105831303168088
6.78136514769867,2.142109386995435,1.6467308405786754,1.2814674220979214,4791,18.16411653533578,5,9.023121445206925
6.198488908726722,3.5451680706813935,5.00306026802864,1.8936644496396184,7795,10.346819513943046,3,7.659852989716455
5.798301856033504,3.467196388170123,6.064634353085421,1.4431902384385467,3268,29.29438079125248,6,4.175557307898998
5.121119666937739,2.614942465163767,6.199147688783706,0.5147959413006902,1814,8.439241996966302,8,1.1281403249595314
7.868614394403995,2.3040129523724318,6.897881578910165,1.4009240452200176,9810,29.764563323697075,1,7.57705084211193
6.604669837746769,2.489723928458989,2.3810659342212603,1.502656774222851,5655,21.793982172384858,1,6.440267822472379
6.3265411671251055,4.280450700968505,2.4151567921740935,1.9689621686935426,8516,24.883025059243664,7,5.9559064488857985
7.483984366897493,3.3446403758600356,3.5926176502136515,1.2308975087478757,2238,19.607515616808087,6,8.644547147443518
6.925495472177863,3.0057309331372384,3.5322608390124515,1.2003194659948349,2043,17.5252136727795,2,4.85160991945304
6.335336547065527,2.1336793325841428,3.45575298932381,1.5378270102664828,5890,7.059500949690118,1,4.982800395926461
4.80315744401887,2.695659174025059,5.5639881289564075,1.5850075859576465,2358,13.76912612002343,5,8.775399280013517
5.853282917197793,2.179478272795677,1.1339439902920276,0.4678388511762023,355,7.419726375956088,7,6.1878066612407565
4.935637635551393,3.6432868510484697,4.539276536903344,0.4755902821198106,2564,29.305676040239632,2,4.627510629128665
4.974952674936503,2.1765523325651883,5.460423573013395,1.6161296097561717,8782,20.137450664769858,10,2.3391051972284913
7.459122223872692,3.3324665321037177,5.991335758310743,1.0295476922765374,3494,27.2408244619146,1,3.755768041824922
4.442827754095196,2.9228517401963474,5.1133476717164745,1.8045786814764142,3813,13.995608903933316,5,5.766160455765203
4.637824917770922,2.160789387486875,3.4405264995526523,1.8302942849695683,4716,14.498168114805594,4,7.400559309637174
5.4443253587000076,3.2822366770356894,1.4967173986369744,0.5407086826860905,4966,17.026858393801376,6,2.766390705248341
6.260925036575645,3.6432972814887767,4.2603471105918285,2.37905627861619,8742,7.5574194034561515,4,5.134315677918494
4.434106572438031,2.5455155143514276,5.371695175254717,0.32976818252354856,1680,16.633069487288594,1,6.722843022318557
4.72320218551904,4.119793029502034,6.771186471730471,0.5950198573991656,1854,9.546186531661078,2,9.301835240563378
5.489862879924476,3.3860640799626713,6.057739993301221,0.538591007143259,6962,11.854258762905374,3,6.148132228059694
6.35568016031757,4.314620012603701,4.742437382973731,1.4531131472438574,2769,9.939915298018605,9,2.857157588703558
7.677481521107257,2.808531245030463,1.9445686869090424,1.2312935514375567,1076,29.417933082440868,7,5.0804638338740915
5.489354969281703,4.245420988090337,2.1440967784728855,2.3372205967083572,1489,16.476151255192235,4,6.357961300993338
7.726356165483594,2.448560988716781,4.336941753444262,1.425703771226108,1421,23.310242699226364,3,5.474682924570516
4.505122694652528,2.6044399287551645,1.0283049648161977,0.3890261486172676,825,29.681109405355528,3,9.468163436744362
7.279922791011632,3.583602963015437,3.95509639561642,1.8976352985948324,7578,21.880752885481343,2,9.92060903343372
6.232034305296838,4.348872319608927,1.1726260228082537,1.0816829914227128,1770,6.4612422324717045,7,8.209468864602968
7.394215030502528,2.1798194486647846,1.6431820095749572,1.280776190571487,6277,20.35173622542061,4,3.823696196312085
7.706429214123637,4.31390215009451,6.1279450372327124,2.1838982505723834,6377,18.416065281489864,1,5.151139052351937
6.7007222806103535,2.0731677506119013,5.4167518127476795,0.5090744709596038,9879,14.722162719117478,9,8.113719126209617
4.730673277564347,4.001522123813629,5.255447079124861,0.9504923347383737,4482,16.2377468845807,5,9.265100858407095
6.183896202221513,3.0985213320702316,6.123154323012568,1.7504723638296127,1187,15.674369166372344,3,4.964414240792394
6.774170020595193,2.393452237918973,3.314242153638043,0.6093425439670681,4134,16.041596729774028,5,9.984437724808231
5.885818141885101,4.295751185156405,2.8446072607301174,1.0065436327829957,8989,11.597809662343934,3,1.759264177409932
5.7438211944885555,3.9312605539336802,1.1672626415733247,0.22603348456323147,2762,28.789768753340468,2,7.307463401230052
4.926993109751493,4.2045286983251575,4.789683584147133,1.3921642914414407,786,24.29814458708279,10,7.584840840427205
6.717098180018366,3.289039916917682,4.610341451596469,1.5676085632294416,2631,15.089043475454673,4,6.884367608465254
7.473480227869004,3.2348976850509645,2.5236808420857413,2.0683890098705886,1705,6.9412056368310004,5,9.815405947854742
6.339353334438056,3.126169709116221,1.2805952487047763,0.5676406623795628,9922,10.134677706519142,1,4.674201733665541
4.489533410873264,3.5394740242511036,5.095098566263914,2.278464731760323,4561,28.25661235372536,3,3.6761781161185354
5.093754743784666,3.299875312112272,1.4894218248082325,1.949547534622252,116,11.206181657034904,3,4.430219894275069
4.6097558057866985,2.0767073266208174,2.5556432825280355,0.5803864877671003,2493,12.626886031357571,9,4.871794738806784
4.365729424543678,2.94127325899899,1.5872868961421773,2.00105189550668,7756,15.95551447942853,2,5.005226014414802
4.55684140343219,2.806249024346471,4.793210894754157,0.2765252344310284,6556,6.129115151707083,3,2.597094766329974
5.814173626713455,2.4249675635248424,1.1130345113109796,0.3847991760820151,4711,14.22255472978577,8,1.777971539646387
5.515386229380965,3.829553138278425,4.609959150664508,0.7009750237688421,5920,28.716604919172823,5,9.417337449267507
4.946695679239928,2.1036785336211326,2.479062872589566,1.74029909260571,333,12.857027184218168,9,2.333251290721819
4.540287084318697,3.1193840617313984,2.1348038107156757,1.2307574667036534,4711,6.677876652684063,7,3.5886350823566318
7.745505734719337,2.521899395994842,4.465080048702657,0.82819204647094,5985,5.23854257306084,7,4.784598506288603
7.4789485697634515,2.4414007300511003,5.701865847478621,0.5121524835005402,4032,7.6765125745441765,3,3.460137141402811
4.5997704562731085,3.36796172503382,4.788568766880781,0.5982088597491383,2560,24.585520133841783,8,6.063686185982078
6.231236509047449,2.7708152590319517,2.463216989370994,1.8223235376179219,1571,23.734255887102336,9,6.233429521555081
5.992696665972471,2.280297794006765,3.31811000329908,0.9032120652496815,3205,23.605134804965928,6,9.585957947187126
6.489901435747743,3.1433366883546117,2.0165773876244204,2.1014481781050565,9622,15.922768869204447,6,5.74680660571903
4.358642270602286,3.1673377623781565,6.538220329559408,1.4097722046077252,14,24.971051352331415,9,8.399897027295083
7.493297276552767,2.091698628105223,1.096974561549723,1.2770602509379387,5238,18.099333259742707,1,9.525691304821521
5.936521330289542,3.198912790045142,6.759192643361167,1.6242704862728716,9339,22.139321326976642,10,9.444102498469874
6.079546731337905,2.4136237746104596,6.09405166937504,0.8019650882109999,855,19.311300677945837,7,5.445149295032024
5.44243282051757,2.8441199766471983,1.9857917059911414,0.6411931356415153,8922,21.940380324376747,1,3.77434862148948
5.780003457330167,4.149393574707211,4.456550381914713,2.2398670092225075,4667,11.13969037658535,4,1.3353479891084135
7.081322483532131,2.417693221569061,5.9098199024098,1.074394066631794,7852,15.744642780628055,6,9.51924128155224
5.650918354000896,3.434792088530958,3.080059229885228,0.9177215609699487,1228,27.806246171239763,10,3.9634842737577856
7.882805971521885,3.510422961972654,6.513015505229124,2.4517813943326474,4804,14.32752038934268,2,5.145041609648615
5.595589204132557,3.6801747838035226,4.291560866241344,1.3767784934490919,1400,23.42358405701816,6,2.7968213262502104
7.106265303213149,2.7226774269714955,5.38874938080553,1.8929646831005813,1249,15.637349507305771,3,2.492259438848123
4.371102964598685,3.569495508074761,6.489406590163708,1.9683318059891461,9363,12.138378103263676,8,1.0437109775375575
4.840178818348795,3.1017709121108057,1.7806715559680015,2.3842328866943716,9681,8.657109424239025,2,9.947782744420692
6.857384021393955,3.1246252221986652,1.6193662962177768,0.7491054775193333,1630,11.65693036862649,3,1.7425312814302742
6.579027164354921,4.3687635794281965,5.2880112087586895,1.9140834916383027,1417,6.8231595400720835,3,2.523037910927087
6.341485242173076,3.1893004491925243,6.4641885961638765,2.230700763873756,5258,22.16223938856274,7,1.7014221576973796
4.532417030446231,3.5859055036678913,6.0203750733518975,0.2277007283642888,3003,15.042113461531699,1,4.899612760404125
7.3388017087243504,3.665232270024717,5.503350317641162,0.44338290411978964,7013,13.887699560727924,7,7.09239642880857
5.467657242808491,2.9382610723376277,6.574959600227885,2.2590357657521962,2110,28.720254079671577,9,8.563394137192518
5.132733451761306,2.775148812495172,3.003843990829773,2.174308752641082,1763,22.854433984030038,5,1.565874562598765
6.4496745249256495,2.42174657471478,4.30614500802476,1.5603569015860559,7303,24.804664340335876,3,9.043047521496192
6.425001810397953,2.899412826448679,4.224941473989748,1.8514078117907047,6610,24.95827901409939,7,4.467340713599697
7.070450497977436,2.684630038402975,4.528151622368023,1.4043406056240202,1135,22.111058614682406,2,1.0553541618864983
7.019928051065653,2.925063008628786,1.6292195086134598,0.10644740797579288,7607,9.071935074171051,8,3.051990519044921
7.182262647151948,3.281343982554972,1.471435096208006,0.42836278229951863,7735,16.793335783295333,6,3.429276247974485
6.870245678815991,4.205411165207625,4.376800429378637,1.2592565393075348,1939,12.813383778557181,8,6.456504935165867
4.959306722786278,2.8261956181377172,4.075715492293239,1.8457025665789843,7824,8.964814048958942,4,2.948205613764003
7.094654542580248,3.6127429751679303,5.117368294764311,0.3876832470297813,8547,10.94991467660293,4,7.575338427675888
6.967970734648407,3.0889388045296076,6.185018408182078,1.6867930896580219,7402,18.01382750389166,8,2.146728501887992
4.884353049006313,3.8003496455028656,2.411697949562222,1.655865127593279,9251,29.014356377301738,8,9.925808539614081
5.450673787854612,3.519781519472599,3.104791170079261,1.449785703793168,5622,24.52757030376233,7,2.095742179080844
