category,x_coordinate,y_coordinate,radius,angle,sin_angle,cos_angle,category_label,id
Category2,0.7433662139810622,0.31571962125599384,1,347.7319247131236,-0.9960359805263579,-0.16436071135103703,1,702
Category1,0.3890605107881129,0.12386431219056249,1,214.84484691615216,-0.14256228413432837,0.21641175961121917,1,847
Category2,-0.31273807724937797,0.7872017691843212,1,271.60573399462737,0.7171421404927969,0.04671779414638877,1,6
Category1,-0.44157207990065217,-0.02295123180374503,1,241.12129688449204,0.3055597376078367,0.41680323891341686,1,97
Category2,0.14148886548355222,-0.5547205172479153,1,99.68388433218934,-0.4548750463873148,-0.19385879067704082,1,388
Category1,-0.4357656822539866,-0.06222204910591245,1,281.4575440159533,0.2762363529764116,-0.27865939820185304,1,897
Category2,0.8666605725884438,-0.26337309228256345,1,227.01634144037962,0.8036169200204313,0.2825635648332536,1,908
Category1,-0.9445031774230301,0.0626711044460535,1,54.17481061141007,-0.22588364500552416,0.6670560645870864,1,299
Category2,0.881153620313853,-0.19699705112725496,1,292.6487602198031,-0.9121260484680533,-0.1800920506939292,1,781
Category1,-0.6508954176679254,0.18473170278593898,1,208.0337556109298,0.35016136756166816,-0.7193933455273509,1,52
Category2,0.5568513749167323,-0.6186097534373403,1,287.7770035204012,0.4865077929571271,0.49616037495434284,1,116
Category1,-0.7853403412736952,0.37194563215598464,1,225.84166928334162,-0.30530200339853764,0.5558828050270677,1,568
Category2,0.36035399325191975,-0.9486378729343414,1,119.84737910307012,-0.2777249999344349,-0.007719856221228838,1,204
Category1,-0.09652193821966648,0.03600656846538186,1,247.3887437887024,0.13665691344067454,-0.2862686342559755,1,656
Category2,-0.5665438696742058,-0.6697895457036793,1,294.8179010429885,-0.5818876619450748,-0.22299152566120028,1,841
Category1,0.4290453768335283,0.6673138723708689,1,110.54278211202472,0.5050791269168258,-0.422977686394006,1,723
Category2,0.2535822722129524,0.12025262648239732,1,100.59351852093823,-0.49935030238702893,-0.26157125970348716,1,319
Category1,-0.4413564275018871,0.32654444593936205,1,8.443146252073348,0.7147075962275267,0.7278530690819025,1,557
Category2,0.46252849977463484,-0.6335421861149371,1,125.59102731081657,0.1956035546027124,-0.3554320535622537,1,384
Category1,-0.4491489599458873,0.024516957812011242,1,340.43755379109643,-0.48794773081317544,0.45116300974041224,1,469
Category2,-0.02625140082091093,0.3934038016013801,1,295.1009454850573,0.46601416589692235,-0.14016315340995789,1,623
Category1,0.6753018563613296,-0.4239300452172756,1,45.8711394877173,-0.4563287300989032,-0.6921312571503222,1,841
Category2,-0.6673274077475071,0.63805713923648,1,356.5658985427581,0.14632676169276237,0.37641854863613844,1,817
Category1,-0.7933918153867126,-0.07840911438688636,1,279.1375011790078,0.39159907354041934,0.9468373577110469,1,449
Category2,-0.7878869292326272,-0.03630868857726455,1,326.46527037746273,-0.49410064285621047,0.9686879431828856,1,237
Category1,0.16487391898408532,0.3452898054383695,1,79.53450919315219,-0.6270938548259437,0.38251540530472994,1,757
Category2,-0.8278073356486857,0.7920605135150254,1,300.00264752609655,0.2941161971539259,-0.7417622902430594,1,66
Category1,0.9137858944013715,-0.7095938166603446,1,97.66862152586691,0.8502966719679534,0.37927922047674656,1,481
Category2,-0.6349875121377409,-0.9879917623475194,1,173.64740321435966,0.6593179577030241,-0.940618515945971,1,885
Category1,-0.8326465655118227,-0.6961197140626609,1,334.1187665704638,-0.9099588999524713,0.1138691222295165,1,259
Category2,-0.011718467343598604,-0.6322382721118629,1,317.49823751323856,0.937138304580003,0.3174382043071091,1,318
Category1,-0.16075879614800215,-0.574993381742388,1,338.3374504055828,0.938947734888643,-0.676239313557744,1,110
Category2,0.25669562350958586,0.18124465504661202,1,269.30118561536074,0.1767109064385295,-0.014935872051864862,1,785
Category1,0.026727465447038412,0.8969928193837404,1,148.06991384807043,-0.02275679260492325,0.05536847887560725,1,102
Category2,0.5388463903218508,0.6324718240648508,1,166.69534060475416,0.2758459229953587,-0.12411617115139961,1,653
Category1,-0.5684101809747517,0.8343016891740263,1,340.24039408704266,0.39160291058942676,0.8565048049204051,1,714
Category2,-0.3776759747415781,-0.5166946370154619,1,261.6607834515162,-0.9365453110076487,0.530669258441776,1,124
Category1,-0.5834036045707762,-0.396784333512187,1,302.8502816997934,0.81971634645015,-0.7474647355265915,1,850
Category2,0.6911688633263111,0.4028778304345906,1,238.47823166288435,-0.241929748095572,0.7815451184287667,1,685
Category1,-0.734035961329937,0.8907709894701838,1,318.1954112930689,-0.05941378744319081,0.7023493046872318,1,50
Category2,0.01065918616950512,0.9144868855364621,1,124.72032732376829,-0.5072198431007564,-0.7425492107868195,1,308
Category1,-0.4862567246891558,0.04095570836216211,1,159.14620830351487,0.7570710396394134,-0.43194982409477234,1,692
Category2,-0.7663588104769588,0.31464046984910965,1,355.63914381037466,0.07112507289275527,-0.9808019222691655,1,53
Category1,-0.08734278194606304,-0.6233052131719887,1,155.3846657606773,0.7138961427845061,0.8237976427190006,1,76
Category2,-0.970633938908577,-0.01744792703539133,1,268.0338486256078,-0.23997061513364315,-0.9538318598642945,1,383
Category1,0.2872353894636035,-0.8225433486513793,1,83.44004735630006,-0.8126892247237265,0.7615163214504719,1,449
Category2,0.45202048355713487,-0.045367383398115635,1,209.0546593326144,0.907026338391006,-0.41909644613042474,1,712
Category1,0.6949072401039302,-0.324360643979162,1,305.67811839818023,0.9124292214401066,0.9897239590063691,1,224
Category2,0.8354319669306278,0.49490889022126794,1,238.83227447490208,-0.2767827953211963,0.9011512701399624,1,604
Category1,0.6602086927741766,0.636687824036926,1,96.99477147241123,0.9164223815314472,-0.7485130117274821,1,307
Category2,0.9894513846375048,0.7773038120940328,1,242.36811739043333,0.6862102630548179,0.041992024052888155,1,169
Category1,-0.41726549435406923,-0.8211017842404544,1,190.58126952312887,-0.8394532985985279,0.8874645535834134,1,527
Category2,-0.9987537376582623,0.9047082839533687,1,323.73444374045357,-0.8475753213278949,0.22317397082224488,1,669
Category1,-0.853384256362915,-0.8589331423863769,1,234.32434978545643,-0.7861514911055565,0.5463733631186187,1,348
Category2,0.2807273590005934,0.4041164726950228,1,116.40631073596887,-0.4476903532631695,0.6812020149081945,1,815
Category1,-0.9914507949724793,-0.7143249739892781,1,215.40705205104314,0.05907759349793196,-0.47312867920845747,1,778
Category2,0.5641281763091683,0.24677304876968265,1,35.6013472226914,-0.48052906105294824,0.20041045174002647,1,36
Category1,-0.611905281431973,0.6906928736716509,1,260.4556021639146,0.15049536433070898,0.9103262536227703,1,818
Category2,0.5574866975657642,-0.6962868790142238,1,148.08318248880096,-0.17287234216928482,0.10497697396203876,1,809
Category1,-0.4394195843487978,-0.07688407832756639,1,18.59854678879492,0.5451569738797843,0.9953787610866129,1,221
Category2,-0.5289209429174662,-0.544340402353555,1,246.45430539478548,0.9392616003751755,-0.17482027458027005,1,968
Category1,-0.8264477029442787,0.6316341771744192,1,166.94748431490734,-0.6094313687644899,0.5625205808319151,1,58
Category2,0.7575116758234799,-0.7465509921312332,1,186.98797981766984,-0.5564639335498214,0.3959323731251061,1,123
Category1,-0.31117388932034373,0.15703656896948814,1,182.10344287171029,-0.5965401423163712,-0.6411121808923781,1,265
Category2,0.7630511154420674,0.8339816848747432,1,246.39227766310796,0.5140252630226314,-0.6663587600924075,1,455
Category1,0.05103872762992978,-0.4292524750344455,1,118.88024070067331,-0.15906717348843813,-0.8996128258295357,1,259
Category2,0.17882920568808913,-0.12869238620623946,1,93.13570406078361,-0.26316512702032924,-0.5436579482629895,1,260
Category1,0.9797627604566514,-0.11672545177862048,1,105.62606941023842,0.788294471334666,0.586202235892415,1,512
Category2,0.9450572291389108,-0.09134930232539773,1,288.8759946413338,0.6400305363349617,0.15883288951590657,1,989
Category1,-0.7704001613892615,-0.997409688308835,1,81.18665841291659,-0.3671966749243438,-0.9241675077937543,1,482
Category2,0.9983471552841365,0.36251178989186883,1,230.61275367555209,0.6701516048051417,-0.7755847368389368,1,395
Category1,0.1447659721598029,0.9031859990209341,1,329.76691228034906,-0.6209287075325847,0.060554774943739176,1,545
Category2,0.21642862679436803,0.5245165922679007,1,155.35023401328363,-0.9852615669369698,-0.02186540048569441,1,34
Category1,-0.38751519098877907,-0.7004431691020727,1,229.92255190433934,-0.9191234521567822,-0.73713837005198,1,952
Category2,-0.08326994022354484,-0.6954421168193221,1,292.69298618030734,0.2701722984202206,-0.3399711768142879,1,583
Category1,-0.8444815492257476,-0.21448659570887685,1,226.5374350536149,0.15965171996504068,0.8967500114813447,1,251
Category2,0.4669890021905303,0.21272468473762274,1,193.62393178557977,0.20552309416234493,-0.4424717668443918,1,474
Category1,0.456655359826982,0.5329007925465703,1,319.01557171950117,0.9973583929240704,-0.38124520564451814,1,36
Category2,-0.7180960192345083,0.17941739223897457,1,133.60303065483458,0.825666275806725,0.30956070264801383,1,299
Category1,0.9069964839145541,0.8502710126340389,1,289.88890676992014,0.6250751442275941,0.3025896744802594,1,920
Category2,0.1189577504992485,0.22606900054961443,1,202.4253468674142,0.20360000850632787,-0.4720994010567665,1,85
Category1,0.09708373807370663,-0.7790792942978442,1,282.0454101145733,-0.8598541519604623,-0.641414484474808,1,670
Category2,0.9148810007609427,0.8252490647137165,1,324.99260388477705,0.9893180117942393,-0.36660123663023114,1,624
Category1,-0.9170092777349055,0.8798893033526838,1,272.8183829570189,0.17925065709277987,0.21079930337145925,1,899
Category2,-0.20107326051220298,0.6672464841976762,1,85.79981236206368,0.9680776069872081,-0.6828164709731936,1,732
Category1,0.2502956395037472,0.6043955539353192,1,65.6922924281098,-0.6565174744464457,0.6187532306648791,1,160
Category2,-0.17064049607142806,0.9383321972563863,1,167.35072186915204,0.9497917625121772,-0.6291817110031843,1,362
Category1,-0.28098555374890566,-0.3593127760104835,1,246.68901126808487,0.5928982449695468,-0.4881043406203389,1,731
Category2,0.08156647207215428,-0.9532719124108553,1,119.3733550698962,-0.8289098404347897,-0.20776131935417652,1,796
Category1,0.10220660734921694,0.16258531529456377,1,297.57025990332477,0.6608003983274102,-0.13891167240217328,1,372
Category2,0.9118831949308515,-0.5754924174398184,1,35.015416061040014,-0.3897434617392719,-0.30616182275116444,1,430
Category1,0.9435131438076496,0.21198384324088693,1,293.24002342880704,-0.2658723145723343,0.18850118713453412,1,762
Category2,0.003687174990773201,0.4784694639965892,1,128.30970385763794,0.35646515944972634,-0.34330441802740097,1,10
Category1,-0.14025252684950829,0.19723724154755473,1,238.21622561686672,0.8770257909782231,-0.757389587815851,1,794
Category2,0.4391640895046294,0.957175238057971,1,249.382789157331,0.2709292662329972,-0.3710247091948986,1,87
Category1,0.4932992993853986,-0.027738704346120358,1,297.51508624013513,0.52203264599666,-0.49183630710467696,1,231
Category2,-0.9378631594590843,0.014567696955054998,1,46.306598101509735,0.6094060763716698,0.8670565006323159,1,349
Category1,0.3642381182871759,-0.02607182925567031,1,50.63182065775618,0.468247233889997,0.9590737805701792,1,493
Category2,0.40601260028779507,0.004816763568669558,1,38.568739442387596,-0.9157163016498089,-0.902598824352026,1,717
Category1,0.10481248050928116,-0.7671471536159515,1,82.59629865316674,0.19152901088818908,0.37061841506510973,1,506
Category2,0.3804364097304642,0.5864809304475784,1,279.4464465607889,0.20439155166968703,0.8397406958974898,1,180
Category1,-0.3888080804608762,-0.16473944438621402,1,147.98622257914394,0.8902354883030057,-0.10517534287646413,1,939
Category2,-0.16691772174090147,0.1880231248214841,1,262.66257911687717,-0.836083363275975,-0.5391641752794385,1,751
Category1,-0.0330185298807919,0.0134224952198565,1,289.9273056855891,0.09810931142419577,0.4645822858437896,1,541
Category2,0.29580402933061123,0.8929620762355626,1,297.3123755764682,0.39189456729218364,0.6049864185042679,1,772
Category1,0.29875070694833994,0.2525196559727192,1,284.00570529769175,0.2978617609478533,0.019482705276459455,1,670
Category2,-0.23096363386139274,-0.6386103900149465,1,326.2346646580845,-0.21432173298671842,-0.4283206523396075,1,549
Category1,-0.6863395352847874,-0.3297208184376359,1,146.92881734855473,-0.13817195547744632,-0.31215821439400315,1,63
Category2,-0.2969689443707466,0.7397694909013808,1,285.97201258549467,0.40111782727763057,0.8768440508283675,1,944
Category1,0.49006051290780306,0.4571072650142014,1,50.97858127276413,0.41940511064603925,-0.41902763582766056,1,955
Category2,-0.8431140789762139,-0.14890779415145516,1,59.22826298256405,0.7305419659242034,0.6855058236978948,1,834
Category1,0.5498792170546949,-0.8345709792338312,1,99.98994523775764,0.4720022161491215,-0.8651445475406945,1,421
Category2,-0.9748183297924697,0.5234841243363917,1,323.1649062568322,-0.42626110231503844,-0.24294427502900362,1,841
Category1,-0.40180005552247167,0.2652898523956537,1,201.94487181841396,0.1383568556047976,-0.9197503658942878,1,874
Category2,0.29725367296487093,-0.890707855578512,1,208.82345956610516,0.9383997460827231,0.2772985785268247,1,836
Category1,-0.027877277694642544,-0.011244718451052904,1,346.1728029230144,-0.8789470023475587,-0.6752935349941254,1,513
Category2,0.5364449322223663,-0.1474581197835505,1,103.457305226475,0.5075421379879117,0.5274377618916333,1,191
Category1,-0.07147313700988889,-0.5985683938488364,1,90.06473148637451,-0.15236423397436738,-0.5822003157809377,1,672
Category2,0.7672449396923184,0.10770400241017342,1,249.03815831872635,-0.381595051381737,0.04139698063954711,1,557
Category1,-0.09695889195427299,0.16138263186439872,1,11.953989036381245,-0.03437575325369835,0.7111024679616094,1,666
Category2,0.15815847413614392,0.4557146253064275,1,162.87559423176572,0.021593106910586357,-0.3243311927653849,1,360
Category1,0.32652505673468113,-0.17806120496243238,1,4.714478078531101,0.47017853427678347,0.0835195672698319,1,814
Category2,-0.9640566245652735,-0.2437271592207253,1,270.2100369357504,-0.7550260978750885,-0.6968280361033976,1,205
Category1,0.8451570617035031,0.8355722217820585,1,222.8767951815389,-0.33617766946554184,0.16472681192681193,1,34
Category2,-0.2574084559455514,-0.7351916269399226,1,305.999191385461,0.640773706138134,-0.7218208266422153,1,104
Category1,0.6615920220501721,0.6550507312640548,1,216.09228236577474,0.09028345020487905,-0.38434584345668554,1,689
Category2,-0.30637410609051585,-0.8111479482613504,1,242.63183737150393,0.24823945807293057,-0.025256549939513206,1,664
Category1,-0.10750312777236104,0.1826635403558612,1,297.6465609818697,-0.7360005667433143,-0.83199751842767,1,694
Category2,-0.8032410652376711,0.6155985435470939,1,261.7308460739441,0.6652588313445449,0.03508230345323682,1,6
Category1,0.7137439423240721,-0.4977829400449991,1,81.34222303214483,-0.5887280055321753,-0.4489079490303993,1,473
Category2,0.6492721098475158,0.3750513009727001,1,288.220741848927,-0.108410086017102,0.11543246638029814,1,732
Category1,0.8133783126249909,-0.6482755495235324,1,209.61624475941062,-0.3738165032118559,-0.19844822911545634,1,975
Category2,-0.29867681534960866,0.7751388712786138,1,111.09802384767681,0.4838655246421695,-0.7460866146720946,1,188
Category1,0.3024415420368314,-0.9847083161585033,1,331.81896923086606,0.44720192439854145,0.7583266259171069,1,486
Category2,-0.21107826940715313,0.5623310306109488,1,232.36529936804436,-0.8816331443376839,0.8086349782533944,1,177
Category1,0.02249381272122264,0.6154563939198852,1,141.15695746056736,0.4752534185536206,-0.005613519810140133,1,261
Category2,0.9189487947151065,0.15045019146054983,1,287.91855324129574,-0.694933420047164,-0.8737081582657993,1,99
Category1,-0.46331312181428075,0.774221224244684,1,139.95108173880726,-0.5195072637870908,0.7556939008645713,1,831
Category2,0.8380002900958061,-0.8724521826952696,1,259.4614637468476,-0.4209624445065856,0.47165172500535846,1,999
Category1,-0.9174409182742238,0.04812570009380579,1,35.4136766421143,0.7437262358143926,0.46084561524912715,1,577
Category2,0.44539542589336634,-0.006415907759219408,1,32.37599720386788,-0.08901434671133757,0.986346323043108,1,147
Category1,0.04764135694131255,0.46193605614826083,1,324.0942498210352,0.8602089718915522,-0.8134523290209472,1,454
Category2,0.016254262998700142,0.17983891768381,1,236.77670565014705,-0.8128906115889549,0.07874993653967977,1,873
Category1,0.9584350944496691,0.2426368542946875,1,325.41044913069345,0.80725113209337,0.7090753940865397,1,407
Category2,0.8260660283267498,-0.8102062549442053,1,302.51700654812157,-0.05903457384556532,-0.14796169148758054,1,886
Category1,-0.7595335417427123,-0.4014327088370919,1,161.2359222585801,-0.7230545640923083,-0.8262264588847756,1,996
Category2,-0.17035890882834792,-0.5399483605287969,1,108.89476622990333,-0.6722020939923823,0.72370829526335,1,631
Category1,-0.9775853147730231,0.8066811254248023,1,36.33500128053129,-0.0653692432679236,-0.7682882663793862,1,764
Category2,-0.9860228844918311,0.9824383966624737,1,122.84501189086586,-0.8915888112969697,0.48695977590978146,1,738
Category1,-0.4736004932783544,0.4144559050910175,1,51.74156129849143,-0.7843269808217883,0.44148640893399715,1,460
Category2,0.686431379057467,0.14552608132362366,1,75.24449322838336,-0.9811500278301537,-0.05038898717612028,1,506
Category1,0.9108059778809547,-0.37978616589680314,1,336.251763132168,0.8611929803155363,0.623405828140676,1,813
Category2,0.32072790898382664,-0.6912701120600104,1,41.56646969169378,0.6931102471426129,-0.8596739768981934,1,444
Category1,0.39954318944364786,0.5265689687803388,1,302.17236292082816,0.11593195097520947,0.45171171333640814,1,828
Category2,-0.10389228351414204,0.21225404553115368,1,42.30108156381175,0.05823548790067434,0.07439042069017887,1,828
Category1,0.411529874894768,0.7157667181454599,1,260.95524904550985,-0.30501157511025667,0.37200442841276526,1,471
Category2,0.9027408184483647,0.35272606555372477,1,254.48181247455068,0.7739365343004465,0.38210493233054876,1,918
Category1,-0.4753111549653113,-0.5224738391116261,1,342.2548222015612,0.6171352467499673,-0.6174295288510621,1,327
Category2,0.7996790073812008,-0.5740927350707352,1,165.76793155958876,-0.3611827357672155,-0.24586322018876672,1,184
Category1,0.9544998598285019,-0.047233298886567354,1,92.51604427886195,0.5155716985464096,0.3993067303672433,1,750
Category2,-0.019622788298875093,0.7248149551451206,1,83.54889079974964,-0.452023196965456,-0.24440329428762197,1,219
Category1,0.1877726661041379,0.8459853674285114,1,210.70871465210803,-0.450155776925385,0.8612660113722086,1,478
Category2,0.208962291944772,-0.5158385667018592,1,309.6479683695361,-0.7916884738951921,-0.5515089398249984,1,63
Category1,-0.3091056188568473,0.4555184845812619,1,236.72049050289206,0.15780555363744497,0.47314423462376,1,69
Category2,-0.07135781832039356,0.8197741569019854,1,290.9113300887402,-0.5578744355589151,0.64672817196697,1,827
Category1,-0.11207405291497707,0.7136924713850021,1,198.66374163492583,0.20378616824746132,0.858901513274759,1,331
Category2,0.5545797259546816,-0.9305240022949874,1,102.17601293534972,-0.38327381666749716,0.19297771947458386,1,591
Category1,0.8843143344856799,0.4370384248904884,1,40.9997168823611,0.063573416788131,0.38634554762393236,1,485
Category2,-0.8571230904199183,0.0639735390432179,1,286.06623855768703,-0.8401901368051767,0.07192646618932486,1,938
Category1,0.47149704210460186,-0.676495878957212,1,110.48328628996387,0.21716252202168107,-0.521465243306011,1,106
Category2,-0.15383648173883557,-0.8294045371003449,1,203.50540228676982,-0.4047156907618046,-0.31897470355033875,1,463
Category1,-0.9881323929876089,0.8330584955401719,1,17.44293287070468,0.9953695056028664,-0.31897028908133507,1,599
Category2,0.6738678454421461,0.5353852990083396,1,53.469760169507936,0.04475256102159619,-0.8438422190956771,1,323
Category1,0.2718903608620167,0.8326973570510745,1,295.274669457227,-0.40105686616152525,0.2665979815647006,1,98
Category2,-0.8125125267542899,0.6975836302153766,1,320.5224430230446,-0.5102089722640812,-0.493322198279202,1,983
Category1,0.7000675085000694,-0.16249045869335532,1,103.51094516646117,-0.2033658754080534,-0.6253167199902236,1,466
Category2,0.6087109656073153,0.6025083689019084,1,300.2941179587506,-0.8038997924886644,-0.6413945630192757,1,299
Category1,-0.38114639557898045,0.7040660320781171,1,52.62406257051043,-0.7798738027922809,0.42598354211077094,1,234
Category2,0.6163113722577691,-0.4953347989358008,1,339.3429079824127,-0.3470324156805873,-0.2503916323184967,1,433
Category1,-0.24346335977315903,-0.6793985022231936,1,191.73651089752093,-0.3043992770835757,0.2570224003866315,1,740
Category2,-0.37768389796838164,0.06420179130509496,1,273.237918733852,0.9525986211374402,-0.028533315286040306,1,16
Category1,-0.16453520907089114,-0.4226211905479431,1,126.16467322339304,0.5331884487532079,-0.31437512766569853,1,505
Category2,0.5784622454084456,-0.39876075042411685,1,95.10080285929143,0.6544971344992518,-0.4654984073713422,1,422
Category1,-0.4314441019669175,-0.8781933505088091,1,149.86824388219975,0.365502939093858,0.4610680863261223,1,635
Category2,0.19693874195218086,-0.36776634166017175,1,329.294528542785,0.6158484541811049,0.26173282926902175,1,884
Category1,-0.404625924769789,0.1331330230459571,1,47.86798499408178,0.6606928389519453,0.07533682137727737,1,308
Category2,0.0474329199641943,-0.6271365648135543,1,160.92313659237698,-0.14656467596068978,0.4727912708185613,1,624
Category1,0.05501859774813056,0.17085951333865523,1,311.8480202893261,-0.41663272120058537,0.586599450558424,1,570
Category2,-0.4718226850964129,0.6051188092678785,1,329.35582013078965,0.49076216435059905,-0.22475425899028778,1,649
Category1,0.188711728900671,0.6387487682513893,1,344.9091049421113,0.4489733539521694,-0.7421905589289963,1,931
Category2,-0.7566232290118933,-0.20537781110033393,1,302.78576318291016,0.2521572303958237,-0.6003223350271583,1,3
Category1,-0.9613685966469347,0.1636102357879281,1,78.77406049193814,0.04249294335022569,-0.979681056458503,1,458
Category2,-0.19765017833560705,-0.35054768854752183,1,28.515347421867773,0.6005049906671047,-0.3953196248039603,1,467
Category1,-0.2901490228250623,0.771466133184731,1,211.76294059795327,-0.33433592319488525,0.40607268502935767,1,464
Category2,0.07864229660481215,-0.08051324915140867,1,347.98965189792216,-0.9180264193564653,-0.008484236896038055,1,399
Category1,0.29413058375939727,-0.6006586290895939,1,243.0826165000908,0.06547866202890873,-0.790489359293133,1,108
Category2,0.06773079559206963,0.46814312785863876,1,135.8656035484746,0.8501330791041255,-0.5737063689157367,1,885
Category1,0.4161481773480773,0.5963436593301594,1,200.68739741528407,0.19111102912575006,-0.39781933184713125,1,221
Category2,0.5992280743084848,0.49667642172425985,1,290.7890326939523,-0.5044526010751724,-0.7374619231559336,1,865
Category1,0.4496421297080815,0.47009348031133413,1,63.79404670908116,-0.024688733741641045,0.28972311317920685,1,521
Category2,-0.81532814912498,0.4215750526636839,1,123.95276919822209,-0.9075043732300401,-0.19582544779404998,1,726
