sepal_length,sepal_width,petal_length,petal_width,plant_id,leaf_area,plant_age,flower_count
5.818867366,3.941583281,1.551164605,0.689870442,7161,23.04157085,1,6.902863018
6.650355242,3.76074725,6.349488849,0.519944483,9413,10.54495277,4,6.672837158
7.781496698,3.345792135,1.110906834,2.302846575,6606,22.81999348,7,4.015564569
7.265144507,2.593007723,4.176882627,0.492456657,5941,21.21457578,4,1.270152989
5.605390221,3.800037633,1.012559884,0.433614723,1415,9.109786102,2,1.069265401
4.895381003,3.497305181,2.054269766,1.077976575,2111,18.66802845,6,9.937881009
4.647549117,3.119436634,4.445526249,1.177285063,5545,13.19599129,6,9.086275955
7.57092873,3.84592424,4.377182447,1.799816738,3817,7.096274251,9,6.355258288
6.794523688,3.12241443,4.961121299,1.476661766,1987,14.06920766,4,3.9402995
7.756383557,3.362387366,3.761088675,1.397563152,9964,26.43955585,1,7.413294321
6.630857884,2.598892014,1.076229869,1.786470577,9737,28.5694993,4,9.173867386
6.608360317,2.977606035,5.703057731,2.384913745,8216,24.16265648,5,8.465357306
7.177533162,2.064962356,6.61642722,2.097796582,4384,17.55075638,8,3.813758568
6.480520385,2.317144042,5.413486176,1.676783738,5602,19.67869281,5,2.164545346
6.257220661,3.593081829,6.67281588,1.559240864,3245,21.50479655,7,7.164454462
4.809515416,2.166632029,3.42406144,0.851318715,3883,24.40719495,9,8.726968182
7.281416544,4.082571661,4.082667505,2.318241004,4470,8.505181818,9,3.898347538
4.946527066,3.233063744,3.144814069,0.439103726,6612,29.01242122,8,6.055872004
4.999669437,3.733324129,1.295163281,0.622289267,2552,15.91709019,7,9.563048014
5.538177696,3.398255064,6.36913048,0.663956318,91,10.04513952,8,1.791449177
7.018849994,2.395027751,1.555463815,2.213435142,9686,29.26979812,1,1.544311293
4.812794658,3.113606487,2.78022777,1.11721415,2634,20.18470423,6,1.050016501
7.109836577,2.432822204,1.981991121,0.85431516,3088,25.35714815,5,4.837946657
7.343385463,2.406844453,1.601783133,0.684820752,6046,18.18688022,5,6.236770211
5.562591515,3.961610008,5.583840806,0.56637182,7573,12.48952893,5,9.508866141
7.403034953,2.317468764,3.511540113,1.22072498,8197,29.18998188,1,3.190087055
6.047162088,2.849910435,4.415619883,1.857338753,9637,9.386060557,7,1.912193023
6.516296697,4.17486509,2.500534969,1.914576001,1191,16.48125646,10,3.178053417
4.994426907,3.847635561,4.380981079,1.784910526,1441,28.10430485,6,6.948086237
6.773713938,2.657019137,2.720162767,2.478900743,8673,13.73059862,9,5.402643036
4.592385606,4.277161746,4.202066064,2.04513574,4881,5.254098856,5,9.475820775
5.298572147,2.689290507,6.248891305,1.149388368,7246,29.29801612,10,8.359818
6.49854267,3.359917374,4.991816655,2.100683641,1737,14.09021006,10,1.423658923
5.427994405,3.385745768,3.204870262,2.041850084,836,29.87222428,8,7.58479343
4.726899174,2.430631079,1.864160126,1.070461714,4977,11.09912424,4,5.672142601
6.774704776,3.260166587,5.930400486,1.698951801,3889,8.061596473,1,6.077415986
5.080464698,2.387494377,5.965879904,0.47114479,7670,11.20186762,6,8.257737531
6.443033689,2.59079418,1.806058841,0.666231444,7055,5.563362578,9,6.616061788
6.167698345,3.334628433,2.089157702,0.955808821,5739,12.71400776,2,9.24859142
7.21088146,2.078476646,4.059730227,0.819110026,1673,9.713946249,10,9.460811542
5.716673898,2.331075603,2.538661378,1.405237308,8935,10.70328755,7,4.42281372
4.856294058,3.008564264,2.437147168,0.758424759,971,26.14161443,10,5.651853938
4.834316474,2.655486143,6.460467466,1.979186052,4011,10.78234391,8,2.245826228
7.881305807,2.716366712,1.096279724,0.570139446,7176,10.11352409,3,5.175401728
5.542556988,4.313448102,2.545288158,0.516983789,6329,21.90525849,8,3.61522837
6.897781017,3.995501775,1.770483806,2.314881799,7554,14.10151897,8,3.578554601
6.594293148,2.801885741,3.823808519,1.575560361,5072,14.64113017,7,4.750764177
7.303942234,3.646003067,2.553121827,0.160721981,1400,9.447394842,10,8.965563987
7.287428544,4.088847426,2.226005955,0.178305499,4176,26.0929076,3,1.503283476
6.313644814,3.54685148,2.103194692,0.568635416,3443,26.82427369,9,9.617702771
6.479990978,3.238407788,2.875156965,1.586568609,8034,16.43201373,3,6.856799055
5.147691157,2.485458406,2.868878085,0.67369216,5614,14.93311679,6,1.326591551
4.635382475,3.512327532,3.439381884,2.21546382,6215,17.97132798,9,2.953162399
7.208583005,3.127423183,5.721846221,1.86597686,6447,8.229137236,3,9.850015907
7.66587894,3.609289881,5.908200966,1.309018788,6736,12.89887339,5,8.477718321
5.369412309,2.39202204,4.046106341,0.461239696,6632,12.70931625,2,7.31970357
5.533379337,2.353057022,1.725287077,0.361234297,3209,22.60406184,2,3.679717213
5.353901405,2.778850033,4.641222795,2.379977768,9298,21.24597919,2,6.967400772
6.504578561,2.841556786,2.294839496,1.525491899,8068,24.35445102,4,7.170331798
4.841741946,2.568375928,1.6023449,1.020525575,4638,16.89322819,9,1.33930339
7.594845235,3.937441387,6.809310054,1.379873451,3533,9.280705191,2,7.882800305
6.982933801,3.244580542,5.468538095,0.709831877,7877,8.949101787,5,1.839168269
7.397678278,4.370837413,1.10064452,2.217047072,5153,19.74876591,6,7.950459373
5.271765681,2.009410759,3.426893942,1.238882582,4291,19.66310394,2,8.085557034
6.913791529,3.413233325,6.47988251,0.614879481,7162,7.527473401,8,6.349516184
5.175341919,2.664283441,3.076245523,2.301670226,3784,17.64612544,6,5.71377965
6.443880555,4.292466921,1.327100811,2.442453129,7060,12.60932563,2,4.771468582
6.602687673,2.395145924,4.91754266,0.459810317,7231,14.47415069,2,4.338631157
7.803405919,3.863815653,5.482287999,0.122654763,320,23.80183113,10,6.28221097
6.778976173,2.261648767,6.447114473,0.950816877,7687,25.56031402,9,1.904418257
6.309481838,2.629336967,3.602441791,0.875839695,3847,23.51010029,5,4.881683442
6.723223377,3.284292393,4.450766966,2.241383265,396,6.418350212,1,6.06991371
6.070995028,3.67935559,3.788602771,0.805219387,8125,29.15114268,7,4.368069683
6.826003022,2.042145754,3.503220817,2.386950143,460,22.78408982,6,6.896143757
6.93482823,2.137857904,2.803938393,1.772956236,7418,14.76725498,2,6.561642141
4.906292231,2.892797133,1.795677302,0.8471519,3810,20.80056298,7,4.306956047
7.23856023,2.755307966,1.687694256,1.72140075,8542,17.6326634,4,4.162541478
5.925787341,3.97389869,2.222366327,2.179566785,2139,18.47373653,5,6.884857577
7.427611641,3.020604925,6.823261094,0.113002464,1755,11.40304158,3,8.660447459
6.263430673,2.187503694,2.396224754,1.612330135,7958,22.52153211,1,2.231453733
4.49879577,3.525159239,1.775558676,0.808447201,7172,21.67323314,3,9.710291805
6.976339894,2.902820146,1.973465394,1.897752403,3630,28.02336565,8,3.769802598
4.578825257,2.276403334,1.371490809,0.554470585,510,13.93805996,3,8.50184675
6.79179086,2.680699374,6.234709631,1.362111939,6342,23.20073862,5,8.124847746
6.847275654,2.092751883,3.883017828,0.485354396,7414,16.84930702,1,4.121470339
5.749543255,3.912593733,3.645659109,0.422571866,7181,19.32584832,5,2.083323537
4.504205439,3.194967546,6.835350646,2.293173458,3572,29.06920322,4,8.715290838
5.410389335,2.75312085,3.205798461,1.296699817,2155,9.802739416,3,9.984620723
4.609860874,4.241048163,5.775009618,0.392876985,4924,18.52256148,6,9.069206111
5.320275447,3.517253078,6.447122898,0.196488923,5291,28.71720466,6,3.539573856
7.321971522,3.162277277,1.749355629,1.024481485,331,20.37586699,3,4.322183853
6.585281374,4.211191152,5.214387044,0.998887954,5615,20.09297008,8,6.201263532
5.757662196,2.047155831,5.69849217,2.245488453,9716,7.393204579,1,1.954847047
6.789906767,2.466701811,2.514716488,0.573892747,7023,21.16504173,1,6.872009781
6.834770642,2.237485534,6.181881553,1.749761353,3967,21.37390854,10,1.188086056
6.1407599,3.110508349,4.941875869,2.291246123,7590,28.30178201,1,7.954636239
5.035743952,2.462802622,2.770961938,1.849773798,9045,7.057289117,2,3.185057081
5.96843325,2.352320983,5.143348134,2.497754492,6418,25.69801142,4,4.838917032
7.725812456,4.119751805,4.668170311,1.785911895,8572,15.17747142,8,7.813142712
5.022172256,3.052179462,6.785543001,0.543830848,18,26.08305662,5,9.895207456
6.639814636,2.407492495,1.579262228,1.310009719,6397,23.00164705,6,7.233912471
4.445061416,2.871266678,4.271793379,2.352531194,264,12.98999715,8,5.197814722
5.624016943,3.664558333,1.815592751,1.316517614,3488,16.8066681,2,2.018619102
7.432735123,3.73783122,1.791606214,2.460117839,9071,21.74018365,6,4.755209789
4.321268001,2.32349784,3.616619655,1.912429897,6886,25.28446806,1,9.619943113
5.652937179,2.811169066,6.67785605,2.487775081,57,27.67285529,6,1.009798485
6.871750914,2.382204514,3.754976356,0.851830627,8501,15.34133382,2,8.293116101
5.236196771,3.153569422,1.827119324,1.691744529,1035,17.83443906,9,3.56794071
6.92427939,4.033118425,3.117344463,0.510931639,1699,12.7468604,2,5.518339973
6.212797347,3.532790093,5.703575785,1.969831222,7360,19.1883115,2,2.705555447
4.64648017,2.760860778,4.864279797,1.887220855,5891,20.98767385,4,9.844433346
4.989546179,4.333361217,1.677783347,1.390409334,6627,26.56864542,5,6.83857438
6.986076972,2.233364666,6.193175372,1.958812639,521,29.84822294,6,9.769742706
6.360929122,3.672392631,2.133130227,1.601610002,756,29.38447417,9,3.302671291
4.543284517,3.239189802,1.094842733,0.526968066,6567,29.4162681,8,8.640198386
7.83419837,2.008245208,6.861624766,1.660570021,2378,26.36369438,4,7.445386778
6.367652411,3.248641711,3.33455894,1.556561363,8702,21.52832741,10,5.860691579
6.810247514,3.429713363,6.372249431,0.56798221,4962,12.83284227,8,4.101849892
7.291389125,2.698894793,4.427443541,2.436206896,6441,18.89915686,2,4.622907707
4.952644978,3.777325825,2.32415852,1.647473927,8301,13.14539369,6,4.081406864
5.188325952,3.216175602,4.968496509,0.743936358,9158,22.1759718,4,6.617117514
5.305469667,4.118978304,3.509123344,0.869111515,9596,18.44198314,2,2.103164828
5.19965081,3.251429249,1.606824331,1.232148266,6952,15.86442213,9,2.224068551
7.808045576,4.360427927,5.108832849,2.246984856,2140,20.31392338,6,5.91983482
5.956440623,2.153420703,6.041130132,2.124747119,49,26.92228558,4,7.761418857
6.230150499,2.742981283,5.752946586,1.894301023,8796,18.90062471,1,9.406903034
5.879622901,4.158820095,5.767039008,2.316779622,668,10.88954991,5,8.764887881
7.45923249,3.747657939,2.228766645,1.037046457,5028,12.71706192,4,9.408987502
7.294309025,3.32992996,5.410441821,0.938908322,2261,14.45471395,9,2.05191042
7.840240081,4.019363679,1.761506938,0.676998881,206,22.98052912,8,9.600642696
4.766284253,4.210682457,1.382904233,1.021010842,9206,16.40231358,7,6.055973263
5.405111133,3.164738852,5.394024329,2.095644595,4353,15.14733854,7,3.105831303
6.781365148,2.142109387,1.646730841,1.281467422,4791,18.16411654,5,9.023121445
6.198488909,3.545168071,5.003060268,1.89366445,7795,10.34681951,3,7.65985299
5.798301856,3.467196388,6.064634353,1.443190238,3268,29.29438079,6,4.175557308
5.121119667,2.614942465,6.199147689,0.514795941,1814,8.439241997,8,1.128140325
7.868614394,2.304012952,6.897881579,1.400924045,9810,29.76456332,1,7.577050842
6.604669838,2.489723928,2.381065934,1.502656774,5655,21.79398217,1,6.440267822
6.326541167,4.280450701,2.415156792,1.968962169,8516,24.88302506,7,5.955906449
7.483984367,3.344640376,3.59261765,1.230897509,2238,19.60751562,6,8.644547147
6.925495472,3.005730933,3.532260839,1.200319466,2043,17.52521367,2,4.851609919
6.335336547,2.133679333,3.455752989,1.53782701,5890,7.05950095,1,4.982800396
4.803157444,2.695659174,5.563988129,1.585007586,2358,13.76912612,5,8.77539928
5.853282917,2.179478273,1.13394399,0.467838851,355,7.419726376,7,6.187806661
4.935637636,3.643286851,4.539276537,0.475590282,2564,29.30567604,2,4.627510629
4.974952675,2.176552333,5.460423573,1.61612961,8782,20.13745066,10,2.339105197
7.459122224,3.332466532,5.991335758,1.029547692,3494,27.24082446,1,3.755768042
4.442827754,2.92285174,5.113347672,1.804578681,3813,13.9956089,5,5.766160456
4.637824918,2.160789387,3.4405265,1.830294285,4716,14.49816811,4,7.40055931
5.444325359,3.282236677,1.496717399,0.540708683,4966,17.02685839,6,2.766390705
6.260925037,3.643297281,4.260347111,2.379056279,8742,7.557419403,4,5.134315678
4.434106572,2.545515514,5.371695175,0.329768183,1680,16.63306949,1,6.722843022
4.723202186,4.11979303,6.771186472,0.595019857,1854,9.546186532,2,9.301835241
5.48986288,3.38606408,6.057739993,0.538591007,6962,11.85425876,3,6.148132228
6.35568016,4.314620013,4.742437383,1.453113147,2769,9.939915298,9,2.857157589
7.677481521,2.808531245,1.944568687,1.231293551,1076,29.41793308,7,5.080463834
5.489354969,4.245420988,2.144096778,2.337220597,1489,16.47615126,4,6.357961301
7.726356165,2.448560989,4.336941753,1.425703771,1421,23.3102427,3,5.474682925
4.505122695,2.604439929,1.028304965,0.389026149,825,29.68110941,3,9.468163437
7.279922791,3.583602963,3.955096396,1.897635299,7578,21.88075289,2,9.920609033
6.232034305,4.34887232,1.172626023,1.081682991,1770,6.461242232,7,8.209468865
7.394215031,2.179819449,1.64318201,1.280776191,6277,20.35173623,4,3.823696196
7.706429214,4.31390215,6.127945037,2.183898251,6377,18.41606528,1,5.151139052
6.700722281,2.073167751,5.416751813,0.509074471,9879,14.72216272,9,8.113719126
4.730673278,4.001522124,5.255447079,0.950492335,4482,16.23774688,5,9.265100858
6.183896202,3.098521332,6.123154323,1.750472364,1187,15.67436917,3,4.964414241
6.774170021,2.393452238,3.314242154,0.609342544,4134,16.04159673,5,9.984437725
5.885818142,4.295751185,2.844607261,1.006543633,8989,11.59780966,3,1.759264177
5.743821194,3.931260554,1.167262642,0.226033485,2762,28.78976875,2,7.307463401
4.92699311,4.204528698,4.789683584,1.392164291,786,24.29814459,10,7.58484084
6.71709818,3.289039917,4.610341452,1.567608563,2631,15.08904348,4,6.884367608
7.473480228,3.234897685,2.523680842,2.06838901,1705,6.941205637,5,9.815405948
6.339353334,3.126169709,1.280595249,0.567640662,9922,10.13467771,1,4.674201734
4.489533411,3.539474024,5.095098566,2.278464732,4561,28.25661235,3,3.676178116
5.093754744,3.299875312,1.489421825,1.949547535,116,11.20618166,3,4.430219894
4.609755806,2.076707327,2.555643283,0.580386488,2493,12.62688603,9,4.871794739
4.365729425,2.941273259,1.587286896,2.001051896,7756,15.95551448,2,5.005226014
4.556841403,2.806249024,4.793210895,0.276525234,6556,6.129115152,3,2.597094766
5.814173627,2.424967564,1.113034511,0.384799176,4711,14.22255473,8,1.77797154
5.515386229,3.829553138,4.609959151,0.700975024,5920,28.71660492,5,9.417337449
4.946695679,2.103678534,2.479062873,1.740299093,333,12.85702718,9,2.333251291
4.540287084,3.119384062,2.134803811,1.230757467,4711,6.677876653,7,3.588635082
7.745505735,2.521899396,4.465080049,0.828192046,5985,5.238542573,7,4.784598506
7.47894857,2.44140073,5.701865847,0.512152484,4032,7.676512575,3,3.460137141
4.599770456,3.367961725,4.788568767,0.59820886,2560,24.58552013,8,6.063686186
6.231236509,2.770815259,2.463216989,1.822323538,1571,23.73425589,9,6.233429522
5.992696666,2.280297794,3.318110003,0.903212065,3205,23.6051348,6,9.585957947
6.489901436,3.143336688,2.016577388,2.101448178,9622,15.92276887,6,5.746806606
4.358642271,3.167337762,6.53822033,1.409772205,14,24.97105135,9,8.399897027
7.493297277,2.091698628,1.096974562,1.277060251,5238,18.09933326,1,9.525691305
5.93652133,3.19891279,6.759192643,1.624270486,9339,22.13932133,10,9.444102498
6.079546731,2.413623775,6.094051669,0.801965088,855,19.31130068,7,5.445149295
5.442432821,2.844119977,1.985791706,0.641193136,8922,21.94038032,1,3.774348621
5.780003457,4.149393575,4.456550382,2.239867009,4667,11.13969038,4,1.335347989
7.081322484,2.417693222,5.909819902,1.074394067,7852,15.74464278,6,9.519241282
5.650918354,3.434792089,3.08005923,0.917721561,1228,27.80624617,10,3.963484274
7.882805972,3.510422962,6.513015505,2.451781394,4804,14.32752039,2,5.14504161
5.595589204,3.680174784,4.291560866,1.376778493,1400,23.42358406,6,2.796821326
7.106265303,2.722677427,5.388749381,1.892964683,1249,15.63734951,3,2.492259439
4.371102965,3.569495508,6.48940659,1.968331806,9363,12.1383781,8,1.043710978
4.840178818,3.101770912,1.780671556,2.384232887,9681,8.657109424,2,9.947782744
6.857384021,3.124625222,1.619366296,0.749105478,1630,11.65693037,3,1.742531281
6.579027164,4.368763579,5.288011209,1.914083492,1417,6.82315954,3,2.523037911
6.341485242,3.189300449,6.464188596,2.230700764,5258,22.16223939,7,1.701422158
4.53241703,3.585905504,6.020375073,0.227700728,3003,15.04211346,1,4.89961276
7.338801709,3.66523227,5.503350318,0.443382904,7013,13.88769956,7,7.092396429
5.467657243,2.938261072,6.5749596,2.259035766,2110,28.72025408,9,8.563394137
5.132733452,2.775148812,3.003843991,2.174308753,1763,22.85443398,5,1.565874563
6.449674525,2.421746575,4.306145008,1.560356902,7303,24.80466434,3,9.043047521
6.42500181,2.899412826,4.224941474,1.851407812,6610,24.95827901,7,4.467340714
7.070450498,2.684630038,4.528151622,1.404340606,1135,22.11105861,2,1.055354162
7.019928051,2.925063009,1.629219509,0.106447408,7607,9.071935074,8,3.051990519
7.182262647,3.281343983,1.471435096,0.428362782,7735,16.79333578,6,3.429276248
6.870245679,4.205411165,4.376800429,1.259256539,1939,12.81338378,8,6.456504935
4.959306723,2.826195618,4.075715492,1.845702567,7824,8.964814049,4,2.948205614
7.094654543,3.612742975,5.117368295,0.387683247,8547,10.94991468,4,7.575338428
6.967970735,3.088938805,6.185018408,1.68679309,7402,18.0138275,8,2.146728502
4.884353049,3.800349646,2.41169795,1.655865128,9251,29.01435638,8,9.92580854
5.450673788,3.519781519,3.10479117,1.449785704,5622,24.5275703,7,2.095742179
6.325323552,3.301618883,3.462107213,0.543023984,9223,25.61227944,10,9.460189303
7.65715865,4.228645401,2.280251916,0.683307509,5026,25.88650432,4,2.321589522
4.76398,3.977712095,6.870919015,1.423631928,6711,20.21667206,3,1.781968542
6.318269125,2.889787713,3.448921292,0.211535359,5072,7.146739856,2,7.122196001
4.961151926,3.965318274,5.305193609,2.349832393,4797,19.78887071,10,2.776661238
4.766099968,2.803898415,2.417621026,0.380947188,9404,7.18257035,2,6.737531484
5.050483656,3.355961098,6.287533887,0.699373553,7424,9.873214831,9,9.67281882
6.663299104,2.762154515,5.868837455,2.056186786,6764,14.22414325,7,8.567880188
4.432169735,2.60361157,5.711473957,2.150780089,554,16.03979939,5,5.793340189
4.483865129,4.096617681,1.305461318,0.154783443,7878,28.28624539,4,8.538740064
6.497081016,4.199862441,5.529175801,1.301489598,9443,13.67317238,4,7.592098227
7.437086171,2.491647848,1.795538785,0.441597516,3844,20.43762573,2,4.287441722
7.169854778,2.23746093,1.38627751,2.032339483,5584,16.48114543,1,2.630705745
6.416186806,3.185461941,1.219684436,1.870270793,9677,14.84579013,4,4.58241967
7.188630516,4.040627606,3.183987873,1.055153994,6612,15.46485709,8,2.997817195
5.924571379,2.03512135,1.252783932,0.274451492,6113,29.70835283,2,4.561410115
4.931328639,3.658660836,3.822378631,1.51746703,7484,18.30947854,3,5.852337587
6.577002709,2.305798476,6.712414664,0.680782845,2302,21.02130748,6,8.73340447
7.022316469,3.9455206,4.595941372,1.157128152,4911,12.57646058,5,2.877127121
4.509613108,3.780447665,3.331245896,0.770670454,546,22.43910667,9,6.47078958
5.383791859,2.630432041,2.575590786,1.31526919,2217,18.21697752,7,3.687407911
6.356791476,3.386194291,5.292059101,1.287928054,959,21.10027674,2,5.16817359
6.887966051,2.110530951,6.399994778,2.409758444,8933,25.31537481,2,6.840864261
6.423428998,2.764199968,2.021904259,1.677767016,4389,28.18133155,1,5.396004307
7.21875187,2.087961084,3.834964204,1.462959974,4162,21.86737971,4,3.799808583
4.918233112,3.44969994,5.029484404,0.901720142,9034,17.66612298,6,9.574755265
6.36524081,3.436314477,5.670679211,1.436998598,9672,26.69600647,10,1.202713527
7.079716365,2.811476551,2.489027952,1.985196741,1537,16.40680871,2,2.952718307
4.83280289,2.859129792,6.34561347,0.471387244,6293,17.54789797,1,8.945961299
7.353939449,4.315787368,6.160457998,2.036921201,5784,24.13291423,1,9.415413268
7.214769161,3.926573178,3.309304474,0.1776324,5998,9.340789956,10,9.140653688
4.702511802,3.303535871,3.976583201,0.346469517,4259,7.665647137,6,4.159331081
6.458782648,3.076826669,6.720476028,1.153671248,2696,16.4934253,3,3.121271305
5.243731516,4.000975025,2.765386748,0.303471282,7531,21.04903949,1,9.818162205
7.755058063,3.264092011,3.431677443,1.377437274,494,11.91922148,10,1.384741411
6.390696998,2.01974114,2.53527665,0.399560775,6998,17.26813199,6,4.532213608
6.250439671,3.1816682,5.866631057,1.702483281,6901,21.31920183,9,3.102386458
4.607417821,3.948558589,4.966060901,0.150354552,1983,26.23856489,1,8.414414209
4.938649381,2.673651398,6.628360102,0.244560637,3169,14.87962108,2,2.070508717
6.674910398,2.225555915,5.129130311,0.250856968,2160,7.603213146,10,4.006088731
5.049082215,2.286075019,6.260204701,0.183398877,7403,18.4070997,8,3.485854601
5.56761741,3.618288969,3.493884588,1.270385326,8053,17.00814482,3,5.391534868
4.624589164,4.144390917,2.082044081,0.838268191,8389,24.31788639,5,1.89207392
6.47104636,4.31006484,1.670324611,1.86127033,7537,26.92069752,3,1.195389992
5.163701103,3.4356316,5.955661396,1.934399219,9507,29.86139253,4,3.927461549
4.920880311,2.909533296,4.745840279,0.630221988,1010,15.50307776,4,5.812158
6.503785321,4.266076714,1.116569026,2.215869993,5405,26.35225796,10,1.147263681
7.391514021,3.287272359,4.242621208,1.703602475,1256,12.93056196,8,4.432289692
5.891088657,3.259271845,1.151086264,0.847393319,7090,19.05026366,8,1.830971933
4.397192699,3.303439002,5.836097687,0.452453222,7634,8.558806051,6,1.217062921
7.444520711,3.284656324,5.170382576,1.778645176,7740,27.91755269,8,3.718165569
7.368442966,3.744741673,2.491939515,0.608390633,8911,19.85138272,3,1.193149643
6.90075301,3.516158167,4.403688533,0.919557936,8130,20.57832757,10,4.392440888
6.507912331,4.287195453,5.763350152,0.818304757,3008,20.15080431,3,6.575848411
6.617595172,3.010073093,1.271186199,2.476542697,1946,15.75535609,10,5.270788348
5.31832552,4.146251425,5.031230617,1.198190018,8670,15.2260465,5,4.578618146
5.158368443,3.162692946,1.46902996,0.309601357,7758,25.43298074,4,8.298546855
4.371548963,3.49925855,6.260126942,0.804134479,4626,11.73871235,9,4.443988298
4.809188106,3.134048856,2.746692055,0.456307187,4980,22.51466278,6,2.278169375
4.541497153,2.497106363,4.072317417,0.849218494,9273,7.416655648,8,5.477225705
4.780135665,2.149903033,3.763413905,0.31395562,4423,18.38319542,6,6.670194193
6.740229925,3.143588681,3.612580299,0.168183965,839,5.900281611,2,2.641086946
6.012606219,3.987356978,4.777484698,0.134739453,8064,28.86603766,5,2.969837242
7.342528032,2.031742602,1.001501221,1.630183477,7070,12.28784642,5,6.096042526
4.919370167,4.218563395,5.916796065,1.220870771,7100,10.66469782,10,8.8043211
6.348239509,4.226315811,1.769451077,0.609747873,3267,20.96018449,4,9.481268639
6.31561287,3.117979513,4.296142829,2.203506963,4002,14.83438117,5,9.025197045
6.526527323,4.025220773,6.254711889,1.57594376,760,15.77081558,8,1.734989559
5.454502625,3.969127808,5.550908312,0.196418481,1826,8.875725128,3,8.807202251
4.719749496,4.086091955,1.528481898,2.305560064,1594,22.59299259,1,5.683325654
7.545078915,2.599017193,6.364896056,2.297214984,5299,26.69627543,2,6.829608595
5.041659444,3.42197873,5.756383451,1.308532939,626,20.45100868,8,7.330459006
5.890629836,4.334977144,2.077567906,1.143855886,7607,19.1660157,1,1.662872769
5.569991874,4.266347346,4.426972249,1.197154658,7261,7.099944616,9,7.394460597
5.327722348,2.121448033,2.78152706,0.801010629,5383,19.27196621,10,3.605093865
4.603104472,2.262175431,1.3386738,1.56101728,6443,29.37715591,9,7.499852491
7.787920167,4.100683453,3.003662003,1.021755213,4943,17.31175353,5,5.903480061
4.863551426,2.404673354,2.31944977,0.45853866,3063,6.782020269,4,6.677187043
7.566831755,4.366992899,3.893019266,2.186075397,4684,10.00271976,5,6.924382148
5.076726172,2.883973638,4.25944056,1.832020577,5663,27.08437591,4,5.017169298
6.131862547,2.634486097,2.356911023,0.382661847,1745,10.27054605,7,5.702921498
6.088492236,4.133716859,4.253665632,1.148837504,5725,27.60944503,6,4.092839983
4.949668606,3.105948891,6.151585947,1.19900377,771,19.64622504,1,5.607485398
4.81799026,3.205521607,1.706332898,1.295168403,936,22.21443006,9,2.383718133
6.498801786,4.363907171,2.931572307,0.368277401,2824,25.05163438,9,2.159786742
7.888965325,3.880817522,6.407291287,1.121620362,8934,7.356348967,9,6.762754603
6.602038923,3.096724192,5.196770623,2.197827992,2397,20.12514206,1,8.365435997
